L_http,L_https,L_numHyphens,L_numParams,L_numSubDomains,L_paramLen,L_pathLen,M_app,M_hasFBUrl,M_hasFBappURL,M_hasFBeventURL,M_hasLink,M_hasMessage,M_hasPicture,M_hasStory,M_length_of_link,M_postType,T_!,T_!!,T_:(,T_:),T_?,T_??,T_avgSentLen,T_avgWordLen,T_engDictWords,T_hashtagsPerWord,T_numChars,T_numHashtags,T_numSentences,T_numUrls,T_numWords,T_textRepFactor,T_upperCaseChars,T_urlsPerWord,U_category,U_gender,U_hasUsername,U_isPage,U_lenName,U_lenUsername,U_locale,U_pageLikes,U_wordsInName,Z_CLASS
1,0,0,0,4.0,0,1.0,web,0,0,0,1,1,1,0,31,1,0,0,0,0,0,0,32.0,10.0,1,0.0,30,0,1,1,3,1.0,1,0.3333333333333333,0,1,1,0,14,14,1,0,2,Spam
1,0,6,0,2.0,0,2.0,web,0,0,0,1,0,1,1,71,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,0,13,12,0,0,Spam
1,0,8,0,3.0,0,1.0,contentsharing,0,0,0,1,1,1,0,74,1,0,0,0,0,0,0,50.0,9.2,12,0.0,138,0,3,2,15,1.0,4,0.13333333333333333,0,1,0,0,10,0,1,0,2,Spam
1,0,14,0,3.0,0,2.0,mobile,0,0,0,1,1,1,0,110,1,1,1,0,0,0,0,30.5,7.857142857142857,2,0.0,55,0,2,1,7,1.0,1,0.14285714285714285,0,2,1,0,14,17,7,0,2,Spam
1,0,14,0,3.0,0,4.0,web,0,0,0,1,1,1,0,99,1,1,0,0,0,0,0,80.0,17.11111111111111,5,0.0,152,0,2,2,9,1.0,5,0.2222222222222222,0,1,1,0,18,18,1,0,2,Spam
1,0,1,0,3.0,0,1.0,web,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,260.5806451612903,6.0121002592912705,979,0.0,6876,0,31,5,1157,1.6599713055954088,244,0.00432152117545376,0,1,1,0,10,6,1,0,2,Spam
1,0,0,1,3.0,35.0,2.0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,99.5,9.1,12,0.0,178,0,2,1,20,1.0526315789473684,30,0.05,0,1,1,0,16,17,1,0,3,Spam
1,0,0,0,3.0,0,5.0,contentsharing,0,0,0,1,1,1,0,80,1,0,0,0,0,0,0,28.0,4.8,5,0.0,24,0,1,1,5,1.0,1,0.2,0,1,1,0,13,13,5,0,3,Spam
1,0,16,0,3.0,0,1.0,contentsharing,0,0,0,1,1,1,0,84,1,0,0,0,0,0,0,65.5,13.777777777777779,7,0.0,124,0,2,2,9,1.0,6,0.2222222222222222,0,1,1,0,12,14,3,0,2,Spam
1,0,10,0,2.0,0,4.0,mobile,0,0,0,1,1,1,0,93,1,1,0,0,0,0,0,24.5,4.1,6,0.0,41,0,2,1,10,1.0,10,0.1,0,2,1,0,18,18,1,0,2,Spam
1,0,10,0,2.0,0,3.0,contentsharing,0,0,0,1,0,1,1,83,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,3,0,1,1,0,25,0,7631,0,Spam
1,0,0,1,3.0,16.0,1.0,web,0,0,0,1,1,1,0,65,1,0,0,0,0,0,0,112.0,4.947368421052632,13,0.0,94,0,1,1,19,1.0,5,0.05263157894736842,0,1,1,0,10,19,1,0,2,Spam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,118.0,4.95,15,0.0,99,0,1,1,20,1.0,19,0.05,0,2,1,0,20,16,1,0,3,Spam
1,0,0,1,3.0,13.0,1.0,thirdparty,0,0,0,1,1,1,0,46,1,0,0,0,0,0,0,93.0,4.529411764705882,15,0.0,77,0,1,1,17,1.0625,3,0.058823529411764705,0,0,0,0,12,0,0,0,2,Spam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,73.0,5.166666666666667,1,0.0,60,0,1,1,12,1.0,7,0.08333333333333333,1,0,1,1,25,9,0,3154,3,Spam
1,0,6,0,2.0,0,3.0,contentsharing,0,0,0,1,0,1,1,71,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,23,16,2,0,4,Spam
1,0,6,0,4.0,0,2.0,web,0,0,0,1,1,1,0,67,1,0,0,0,0,0,0,41.0,5.0,13,0.0,68,0,2,1,14,1.0,6,0.07142857142857142,0,1,1,0,12,12,1,0,2,Spam
1,0,8,0,3.0,0,5.0,web,0,0,0,1,1,1,0,85,1,1,0,0,0,0,0,39.166666666666664,7.962962962962963,6,0.0,213,0,6,2,27,1.0384615384615385,10,0.07407407407407407,43,0,1,1,27,32,0,123,3,Spam
1,0,0,0,2.0,0,1.0,web,0,0,0,1,1,1,0,20,1,0,0,0,0,0,0,59.0,6.5,6,0.0,52,0,1,2,8,1.0,8,0.25,0,2,1,0,17,20,1,0,2,Spam
1,0,12,0,3.0,0,4.0,mobile,0,0,0,1,0,1,1,126,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,12,11,1,0,2,Spam
1,0,0,4,3.0,6.25,1.0,web,0,0,0,1,0,1,1,61,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,12,12,1,0,2,Spam
1,0,8,1,3.0,10.0,3.0,contentsharing,0,0,0,1,0,1,1,108,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,10,10,1,0,2,Spam
1,1,0,4,2.5,16.25,1.0,web,1,0,0,1,1,1,0,103,4,0,0,0,0,1,0,45.5,6.153846153846154,9,0.0,80,0,2,2,13,1.0,9,0.15384615384615385,0,0,0,0,11,0,0,0,2,Spam
1,0,6,0,3.0,0,1.5,web,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,129.07692307692307,5.842741935483871,212,0.0,1427,0,13,4,248,1.5121951219512195,47,0.016129032258064516,3,0,1,1,25,21,0,125027,5,Spam
1,0,0,0,3.0,0,4.0,mobile,0,0,0,1,0,1,1,48,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,16,16,4,0,2,Spam
1,0,13,0,2.0,0,2.0,contentsharing,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,177.0,21.25,6,0.0,168,0,1,1,8,1.0,3,0.125,18,0,0,1,24,0,0,12759,5,Spam
1,0,13,0,2.0,0,3.0,mobile,0,0,0,1,0,1,1,121,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,11,14,1,0,2,Spam
1,0,10,0,3.0,0,3.0,web,0,0,0,1,1,0,0,93,1,0,0,0,0,0,0,93.0,93.0,0,0.0,93,0,1,2,1,1.0,0,2.0,0,1,1,0,12,12,6,0,2,Spam
1,0,9,0,3.0,0,3.0,contentsharing,0,0,0,1,1,1,0,111,1,0,0,0,0,0,0,59.0,4.0,5,0.0,47,0,1,1,12,1.0909090909090908,2,0.08333333333333333,0,1,1,0,11,13,1,0,2,Spam
1,0,11,0,2.0,0,5.0,contentsharing,0,0,0,1,0,1,1,122,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,22,15,2,0,3,Spam
1,1,10,0,2.5,0,3.0,thirdparty,1,0,0,1,1,1,0,88,1,0,0,0,0,0,0,122.0,16.571428571428573,2,0.0,116,0,1,1,7,1.0,8,0.14285714285714285,3,0,0,1,36,0,0,619,8,Spam
1,0,1,0,3.0,0,2.0,web,0,0,0,1,1,1,0,67,1,0,0,0,0,0,0,11.5,7.333333333333333,2,0.0,22,0,2,1,3,1.0,5,0.3333333333333333,0,2,1,0,21,22,4,0,2,Spam
1,0,6,0,2.0,0,4.0,mobile,0,0,0,1,0,1,1,89,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,13,13,1,0,2,Spam
1,0,12,0,3.0,0,4.0,mobile,0,0,0,1,0,1,1,116,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,11,13,1,0,2,Spam
1,0,9,0,2.0,0,2.0,contentsharing,0,0,0,1,0,1,1,77,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,16,16,3,0,2,Spam
1,0,0,0,3.0,0,1.0,web,0,0,0,1,1,1,0,29,1,0,0,0,0,0,0,82.0,4.928571428571429,10,0.0,69,0,1,1,14,1.0,16,0.07142857142857142,10,0,1,1,18,7,0,7853,3,Spam
1,0,8,0,3.0,0,1.0,contentsharing,0,0,0,1,1,1,0,74,1,0,0,0,0,0,0,50.0,9.2,12,0.0,138,0,3,2,15,1.0,4,0.13333333333333333,0,1,0,0,10,0,1,0,2,Spam
1,0,0,0,3.0,0,2.0,web,0,0,0,1,0,1,1,44,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,0,16,2,0,0,Spam
1,0,38,4,3.0,14.5,2.5,web,0,0,0,1,1,1,0,59,3,1,0,0,0,1,0,179.75,8.0,120,0.0,1266,0,8,4,161,1.5940594059405941,98,0.024844720496894408,20,0,0,1,38,0,0,0,7,Spam
1,0,0,0,2.0,0,1.0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,148.0,7.277777777777778,12,0.0,131,0,1,1,18,1.0,12,0.05555555555555555,0,1,1,0,23,9,1,0,3,Spam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,1,0,1,1,21,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,2,0,0,1,9,0,0,229,2,Spam
1,0,26,0,2.0,0,2.0,web,0,0,0,1,1,1,0,71,1,0,0,0,0,0,0,47.7037037037037,8.46043165467626,17,0.0,1097,0,27,3,139,1.7820512820512822,48,0.02158273381294964,0,1,1,0,0,26,1,0,0,Spam
1,1,0,4,2.5,16.25,1.0,web,1,0,0,1,1,1,0,103,4,0,0,0,0,0,0,35.0,6.2,6,0.0,62,0,2,2,10,1.0,7,0.2,0,0,0,0,11,0,0,0,2,Spam
1,0,7,0,3.0,0,4.0,contentsharing,0,0,0,1,1,1,0,75,1,0,0,0,0,0,0,249.0,6.142857142857143,7,0.0,215,0,1,1,35,1.0294117647058822,15,0.02857142857142857,0,1,1,0,13,16,2,0,2,Spam
1,0,4,0,3.0,0,2.0,contentsharing,0,0,0,1,0,1,1,70,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,11,11,11,0,2,Spam
1,0,11,0,2.0,0,2.0,web,0,0,0,1,1,1,0,79,1,1,1,0,0,0,0,43.5,4.5,9,0.0,70,0,2,1,16,1.0,23,0.0625,21,0,0,1,18,0,0,0,4,Spam
1,0,0,0,2.0,0,1.0,web,0,0,0,1,0,1,0,22,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,13,13,1,0,2,Spam
1,1,6,0,2.5,0,3.0,thirdparty,1,0,0,1,1,1,0,85,1,0,0,0,0,0,0,122.0,16.571428571428573,2,0.0,116,0,1,1,7,1.0,8,0.14285714285714285,15,0,0,1,45,0,0,1310,8,Spam
1,0,4,0,2.0,0,2.0,mobile,0,0,0,1,0,1,1,59,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,11,14,1,0,2,Spam
1,0,6,0,2.0,0,2.0,contentsharing,0,0,0,1,0,1,1,71,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,24,11,3,0,4,Spam
1,0,0,2,3.0,11.0,2.0,web,0,0,0,1,1,1,0,64,1,0,0,0,0,1,0,183.0,6.36,22,0.0,159,0,1,2,25,1.0869565217391304,3,0.08,0,1,1,0,13,9,1,0,2,Spam
1,0,5,3,2.0,20.666666666666668,2.0,web,0,0,0,1,0,0,1,119,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,14,19,11,0,2,Spam
1,0,1,0,3.0,0,2.0,web,0,0,0,1,1,1,0,57,1,0,0,0,0,0,0,14.0,6.5,1,0.0,13,0,1,1,2,1.0,2,0.5,12,0,0,1,8,0,0,225978,1,Spam
1,0,0,0,2.0,0,1.0,web,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,65.5,5.65,15,0.0,113,0,2,1,20,1.0,7,0.05,3,0,1,1,25,22,0,12716,4,Spam
1,0,16,0,3.0,0,4.0,mobile,0,0,0,1,1,1,0,150,1,0,0,0,0,0,0,8.0,3.5,2,0.0,7,0,1,1,2,1.0,2,0.5,0,2,1,0,12,17,1,0,2,Spam
1,0,8,0,3.0,0,3.0,web,0,0,0,1,1,1,0,73,1,1,0,0,0,0,0,59.5,7.642857142857143,24,0.0,212,0,4,2,28,1.0,9,0.07142857142857142,0,2,1,0,13,13,1,0,2,Spam
1,0,0,0,3.0,0,3.0,mobile,0,0,0,1,0,1,1,53,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,13,13,1,0,2,Spam
1,0,3,0,3.0,0,2.0,thirdparty,0,0,0,1,0,1,1,60,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,16,20,7,0,2,Spam
1,0,9,0,3.0,0,3.0,web,0,0,0,1,1,1,0,103,1,0,0,0,0,0,0,84.0,4.666666666666667,5,0.0,70,0,1,1,15,1.0714285714285714,5,0.06666666666666667,22,0,1,1,0,16,0,49752,0,Spam
1,0,5,0,3.0,0,2.0,thirdparty,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,111.0,15.0,5,0.0,105,0,1,1,7,1.0,0,0.14285714285714285,2,0,0,1,14,0,0,0,3,Spam
1,0,0,0,2.0,0,1.0,thirdparty,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,65.5,5.65,15,0.0,113,0,2,1,20,1.0,5,0.05,23,0,0,1,49,0,0,0,11,Spam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,110.0,6.928571428571429,10,0.0,97,0,1,1,14,1.0,20,0.07142857142857142,12,0,1,1,10,9,0,126,2,Spam
1,0,11,0,2.0,0,2.0,web,0,0,0,1,1,1,0,79,1,1,1,0,0,0,0,43.5,4.5,9,0.0,70,0,2,1,16,1.0,23,0.0625,6,0,1,1,5,5,0,126309,1,Spam
1,0,0,0,2.0,0,2.0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,31.0,64.0,0,0.0,61,0,2,2,1,1.0,4,2.0,0,1,1,0,0,18,13,0,0,Spam
1,0,16,0,3.0,0,3.0,web,0,0,0,1,1,1,0,105,1,1,0,0,0,0,0,59.5,40.0,0,0.0,118,0,2,2,3,1.0,2,0.6666666666666666,0,1,1,0,0,14,8,0,0,Spam
1,0,12,0,3.0,0,4.0,contentsharing,0,0,0,1,0,1,1,126,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,11,14,1,0,2,Spam
1,0,9,0,3.0,0,3.0,contentsharing,0,0,0,1,1,1,0,100,1,0,0,0,0,0,0,123.5,4.790697674418604,34,0.0,206,0,2,1,43,1.162162162162162,11,0.023255813953488372,24,0,0,1,21,0,0,17,3,Spam
1,0,12,0,2.0,0,5.0,mobile,0,0,0,1,0,1,1,108,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,12,12,1,0,2,Spam
1,0,0,0,2.0,0,1.0,thirdparty,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,75.66666666666667,5.823529411764706,6,0.0,194,0,3,1,34,1.0303030303030303,165,0.029411764705882353,19,0,1,1,17,26,0,1585503,4,Spam
1,0,0,0,2.0,0,1.0,thirdparty,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,73.66666666666667,6.758620689655173,4,0.0,192,0,3,1,29,1.0357142857142858,165,0.034482758620689655,3,0,1,1,15,24,0,417790,3,Spam
1,0,0,0,3.7142857142857144,0,1.6428571428571428,web,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,208.375,16.541666666666668,62,0.0,1547,0,8,14,96,1.1162790697674418,80,0.14583333333333334,25,0,0,1,7,0,0,0,1,Spam
1,0,0,0,4.0,0,1.0,web,0,0,0,1,1,0,0,44,1,0,0,0,0,0,0,161.0,9.8,4,0.0,137,0,1,2,15,1.0,19,0.13333333333333333,0,1,1,0,9,10,1,0,2,Spam
1,0,10,0,2.0,0,4.0,contentsharing,0,0,0,1,1,1,0,119,1,0,0,0,0,0,0,116.0,5.157894736842105,16,0.0,98,0,1,1,19,1.0,8,0.05263157894736842,3,0,0,1,30,0,0,0,5,Spam
1,0,11,0,2.0,0,5.0,contentsharing,0,0,0,1,0,1,1,122,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,15,13,2,0,2,Spam
1,0,9,0,3.0,0,5.0,web,0,0,0,1,1,1,0,144,1,0,0,0,0,0,0,224.0,5.25,9,0.0,189,0,1,1,36,1.125,4,0.027777777777777776,6,0,1,1,13,12,0,110014,1,Spam
1,0,0,0,4.0,0,1.0,web,0,0,0,1,1,1,0,22,1,0,0,0,0,0,0,61.77777777777778,5.569767441860465,69,0.0,469,0,9,1,86,1.1168831168831168,101,0.011627906976744186,99,0,0,1,37,0,0,0,6,Spam
1,0,8,0,3.0,0,5.0,contentsharing,0,0,0,1,1,1,0,118,1,0,0,0,0,0,0,250.0,4.340425531914893,19,0.0,197,0,1,1,47,1.46875,33,0.02127659574468085,2,0,0,1,8,0,0,218,1,Spam
1,0,1,0,3.0,0,2.0,contentsharing,0,0,0,1,0,1,1,57,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,0,12,4,0,0,Spam
1,0,10,0,2.0,0,2.0,web,0,0,0,1,1,1,0,58,1,1,0,0,0,0,0,71.5,9.428571428571429,9,0.0,130,0,2,2,14,1.0,2,0.14285714285714285,0,1,1,0,14,17,1,0,2,Spam
1,0,22,0,2.0,0,1.0,web,0,0,0,1,1,1,0,100,1,1,0,0,1,0,0,74.66666666666667,8.16,20,0.0,202,0,3,2,25,1.0,8,0.08,23,0,0,1,15,0,0,1548,3,Spam
1,0,0,0,2.0,0,3.0,thirdparty,0,0,0,1,0,1,0,67,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,14,17,14,0,2,Spam
1,0,0,1,3.0,22.0,2.0,web,0,0,0,1,0,1,1,70,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,17,16,1,0,2,Spam
1,0,7,0,2.0,0,2.0,contentsharing,0,0,0,1,0,1,1,73,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,14,19,1,0,2,Spam
1,1,0,2,2.857142857142857,16.0,1.1428571428571428,contentsharing,1,0,0,1,1,1,0,45,1,1,0,1,0,1,0,148.0909090909091,6.5159817351598175,171,0.0228310502283105,1404,5,11,5,219,1.3035714285714286,53,0.0228310502283105,0,2,1,0,17,17,1,0,2,Spam
1,0,7,0,3.0,0,3.0,mobile,0,0,0,1,0,1,1,89,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,0,14,2,0,0,Spam
1,0,7,0,3.0,0,3.0,contentsharing,0,0,0,1,0,1,1,89,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,25,14,2,0,3,Spam
1,0,323,1,3.2325581395348837,17.0,3.441860465116279,web,0,0,0,1,1,1,0,107,1,0,0,0,0,1,0,6822.0,15.600973236009732,284,0.0,6242,0,1,43,411,1.2342342342342343,290,0.10462287104622871,17,0,0,1,23,0,0,2896,3,Spam
1,0,4,3,2.5,12.333333333333334,0.6,web,0,0,0,1,1,1,0,42,3,0,0,0,0,1,0,182.53846153846155,8.51394422310757,36,0.0,2114,0,13,10,251,1.2184466019417475,178,0.0398406374501992,0,2,1,0,24,6,2,0,3,Spam
1,0,0,1,3.0,16.0,1.0,web,0,0,0,1,1,1,0,65,1,0,0,0,0,0,0,39.0,3.6923076923076925,24,0.0,96,0,3,1,26,1.1304347826086956,3,0.038461538461538464,0,1,1,0,15,12,1,0,2,Spam
1,0,7,1,2.5,16.0,3.0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,273.0,10.91304347826087,19,0.0,246,0,1,2,23,1.0,19,0.08695652173913043,0,1,1,0,11,11,3,0,2,Spam
1,0,9,0,3.0,0,2.0,contentsharing,0,0,0,1,1,1,0,96,1,0,0,0,0,0,0,40.0,3.5555555555555554,1,0.0,32,0,1,1,9,1.0,2,0.1111111111111111,26,0,1,1,11,13,0,2102,2,Spam
1,0,0,0,2.0,0,1.0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,65.0,4.5,9,0.0,54,0,1,1,12,1.0,6,0.08333333333333333,2,0,1,1,5,5,0,126309,1,Spam
1,0,0,1,2.0,7.0,1.0,mobile,0,0,0,1,0,1,1,37,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,12,14,1,0,2,Spam
1,0,0,0,2.0,0,1.0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,96.0,5.466666666666667,12,0.0,81,0,1,1,15,1.0,8,0.06666666666666667,3,0,1,1,16,11,0,77963,2,Spam
1,0,30,0,2.0,0,2.0,web,0,0,0,1,1,1,0,101,1,0,0,0,0,0,0,101.0,101.0,0,0.0,101,0,1,2,1,1.0,0,2.0,0,1,0,0,18,0,1,0,2,Spam
1,0,9,0,2.0,0,4.0,thirdparty,0,0,0,1,1,1,0,106,1,0,0,0,0,0,0,38.0,5.5,5,0.0,33,0,1,1,6,1.0,6,0.16666666666666666,4,0,1,1,8,8,0,18838,1,Spam
1,0,0,0,3.0,0,2.0,mobile,0,0,0,1,1,1,0,53,1,0,0,0,0,0,0,20.0,6.0,0,0.0,18,0,1,1,3,1.0,3,0.3333333333333333,0,2,1,0,0,14,21,0,0,Spam
1,0,14,0,3.0,0,2.0,contentsharing,0,0,0,1,1,1,0,110,1,0,0,0,0,0,0,28.0,3.8333333333333335,1,0.0,23,0,1,1,6,1.0,0,0.16666666666666666,0,1,1,0,13,6,7,0,2,Spam
1,0,15,0,3.0,0,4.0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,101.66666666666667,10.0,27,0.0,279,0,3,1,28,1.0,18,0.03571428571428571,0,1,1,0,17,17,1,0,2,Spam
1,0,8,0,3.0,0,2.0,contentsharing,0,0,0,1,0,1,1,103,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,11,11,11,0,2,Spam
1,0,0,0,2.0,0,1.0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,46.333333333333336,7.875,9,0.0625,126,1,3,2,16,1.0666666666666667,14,0.125,0,2,1,0,14,14,1,0,2,Spam
1,0,0,0,3.0,0,1.0,web,0,0,0,1,1,0,0,44,1,1,1,0,0,0,0,80.33333333333333,8.226415094339623,44,0.0,424,0,6,1,53,1.1041666666666667,43,0.018867924528301886,0,2,1,0,16,8,1,0,2,Spam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,167.0,7.0,9,0.0,147,0,1,1,21,1.1666666666666667,25,0.047619047619047616,2,0,0,1,21,0,0,492,3,Spam
1,0,7,0,3.0,0,3.0,mobile,0,0,0,1,1,1,0,86,1,0,0,0,0,0,0,123.0,4.636363636363637,19,0.0,102,0,1,1,22,1.0476190476190477,0,0.045454545454545456,0,1,1,0,14,9,1,0,3,Spam
1,0,4,0,3.0,0,5.0,contentsharing,0,0,0,1,1,0,0,85,1,0,0,0,0,0,0,82.0,4.790697674418604,39,0.0,206,0,3,1,43,1.1944444444444444,6,0.023255813953488372,0,0,0,0,15,0,0,0,3,Spam
1,0,0,0,2.0,0,1.0,web,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,65.5,5.65,15,0.0,113,0,2,1,20,1.0,4,0.05,3,0,1,1,25,17,0,40434,3,Spam
1,0,11,0,3.0,0,3.0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,515.0,515.0,0,0.0,515,0,1,1,1,1.0,158,1.0,0,1,1,0,14,13,1,0,3,Spam
1,0,0,0,2.0,0,1.0,web,0,0,0,1,0,1,0,20,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,11,10,1,0,2,Spam
1,0,6,0,2.0,0,2.0,mobile,0,0,0,1,0,1,1,77,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,12,14,4,0,2,Spam
1,0,12,0,3.0,0,2.0,web,0,0,0,1,1,1,0,76,1,0,0,0,0,0,0,155.0,11.0,7,0.0,141,0,1,2,13,1.0,16,0.15384615384615385,7,0,1,1,44,38,0,42042,7,Spam
1,0,7,0,3.0,0,3.0,contentsharing,0,0,0,1,0,1,1,89,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,16,15,2,0,3,Spam
1,0,0,0,2.0,0,3.0,contentsharing,0,0,0,1,1,1,0,62,1,0,0,0,0,0,0,13.0,6.0,0,0.5,12,1,1,1,2,1.0,2,0.5,0,1,1,0,0,12,1,0,0,Spam
1,0,24,0,3.0,0,5.0,web,0,0,0,1,1,1,0,116,1,0,0,0,0,0,0,116.0,116.0,0,0.0,116,0,1,2,1,1.0,0,2.0,19,0,1,1,5,7,0,308,1,Spam
1,0,3,0,2.0,0,2.0,web,0,0,0,1,1,1,0,58,1,0,0,0,0,0,0,95.0,5.857142857142857,13,0.07142857142857142,82,1,1,1,14,1.0769230769230769,9,0.07142857142857142,0,2,1,0,13,8,3,0,2,Spam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,32.333333333333336,5.666666666666667,12,0.0,85,0,3,1,15,1.0,7,0.06666666666666667,0,0,0,0,10,0,0,0,2,Spam
1,0,28,0,3.0,0,3.0,web,0,0,0,1,1,1,0,147,1,0,0,0,1,0,0,181.0,19.22222222222222,7,0.0,172,0,1,2,9,1.0,1,0.2222222222222222,0,0,1,0,8,11,1,0,2,Spam
1,0,5,0,3.0,0,4.0,mobile,0,0,0,1,0,1,1,97,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,10,10,2,0,2,Spam
1,0,11,0,2.0,0,4.0,contentsharing,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,190.0,14.916666666666666,8,0.0,179,0,1,1,12,1.0,6,0.08333333333333333,2,0,1,1,9,13,0,72,1,Spam
1,0,0,0,2.0,0,1.0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,81.0,7.2,7,0.0,70,0,1,1,10,1.0,14,0.1,26,0,1,1,18,16,0,109247,4,Spam
1,0,13,0,2.0,0,5.0,contentsharing,0,0,0,1,0,1,1,122,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,12,12,2,0,2,Spam
